Supplementary_Table5: Detection results of random mutation data(ART-Random) ,,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
1203,sample_1309,0,0,0,0.144670079,0.081789512,0.01227554,0
1204,sample_1310,0,0,0,0.163516494,0.065278529,0.006745738,0
1205,sample_1311,0,0,0,0.212820062,0.064743451,0.041182193,0
1206,sample_1312,0,0,0,0.236767978,0.043711336,0.067506117,0
1207,sample_1313,0,0,0,0.215480941,0.039359864,0.032529,0
1208,sample_1314,0,0,0,0.163986586,0.060495585,0.053452811,0
1209,sample_1315,0,0,0,0.176454707,0.047751989,0.015040441,0
1210,sample_1316,0,0,0,0.188595581,0.056080481,0.091260263,0
1211,sample_1317,0,0,0,0.118632887,0.115092839,0.044544207,0
1212,sample_1318,0,0,0,0.21004505,0.024330466,0.071365812,0
1213,sample_1319,0,0,0,0.159493569,0.059806742,0.039956573,0
1214,sample_1320,0,0,0,0.180311886,0.027791794,0.082715269,0
1215,sample_1321,0,0,0,0.161483622,0.037413925,0.024708273,0
1216,sample_1322,0,0,0,0.154012089,0.065593024,0.056013636,0
1217,sample_1323,0,0,0,0.147362424,-0.006238771,0.036748716,0
1218,sample_1324,0,0,0,0.170589328,0.078172187,0.043230164,0
1219,sample_1325,0,0,0,0.183476983,0.035008392,0.013427927,0
1220,sample_1326,0,0,0,0.226062936,0.02882075,0.04301708,0
1221,sample_1327,0,0,0,0.183685737,0.062852782,0.039908565,0
1222,sample_1328,0,0,0,0.158425687,0.070816103,0.058592495,0
1223,sample_1329,0,0,0,0.158386868,0.046276414,0.03121407,0
1224,sample_1330,0,0,0,0.175291016,0.045713013,0.02221075,0
1225,sample_1331,0,0,0,0.128472845,0.105800475,-0.002202788,0
1226,sample_1332,0,0,0,0.144943666,0.052313784,0.015040441,0
1227,sample_1333,0,0,0,0.125842104,-0.067638658,0.037140709,0
1228,sample_1334,0,0,0,0.147362424,0.078999985,0.037140709,0
1229,sample_1335,0,0,0,0.140188984,0.09366385,0.029773953,0
1230,sample_1336,0,0,0,0.167633176,0.062633221,0.015040441,0
1231,sample_1337,0,0,0,0.167633176,0.124789084,0.063613503,0
1232,sample_1338,0,0,0,0.153370008,0.03296162,0.023266417,0
1233,sample_1339,0,0,0,0.049730693,0.012329111,0.078844039,0
1234,sample_1340,0,0,0,0.134049006,0.06222353,-0.003189159,0
1235,sample_1341,0,0,0,0.17878209,0.077826876,-0.017225951,0
1236,sample_1342,0,0,0,0.17878209,0.045713013,0.058062296,0
1237,sample_1343,0,0,0,0.181638423,0.05447134,0.046329062,0
1238,sample_1344,0,0,0,0.174021534,0.128430539,0.042417985,0
1239,sample_1345,0,0,0,0.172829225,0.106589445,-0.004574387,0
1240,sample_1346,0,0,0,0.169645875,0.044769445,0.03138613,0
1241,sample_1347,0,0,0,0.135528275,0.119677711,0.075805773,0
1242,sample_1348,0,0,0,0.142848104,0.090377122,0.019676416,0
1243,sample_1349,0,0,0,0.129305144,0.058078696,0.015040441,0
1244,sample_1350,0,0,0,0.128626785,0.052243024,0.013116386,0
1245,sample_1351,0,0,0,0.119056418,0.046135857,0.093302651,0
1246,sample_1352,0,0,0,0.170747609,0.060617534,0.047632755,0
1247,sample_1353,0,0,0,0.12495981,0.048365317,-0.000297119,0
1248,sample_1354,0,0,0,0.167898153,0.0235596,0.059135925,0
1249,sample_1356,0,0,0,0.147362424,0.052849427,0.001596111,0
1250,sample_1357,0,0,0,0.13402074,0.041826622,0.110949035,0
1251,sample_1358,0,0,0,0.214070845,0.062281312,0.008189827,0
1252,sample_1359,0,0,0,0.180716634,0.062281312,-0.012362015,0
1253,sample_1360,0,0,0,0.185400761,0.084254833,0.069729239,0
1254,sample_1361,0,0,0,0.155544628,0.082398642,0.059854873,0
1255,sample_1362,0,0,0,0.128270613,0.071247995,0.057053971,0
1256,sample_1363,0,0,0,0.11162702,0.074342958,0.017863397,0
1257,sample_1364,0,0,0,0.19533138,0.053394192,0.070459815,0
1258,sample_1365,0,0,0,0.159793548,0.003243939,0.066104957,0
1259,sample_1366,0,0,0,0.16600911,0.066772846,0.015040441,0
1260,sample_1367,0,0,0,0.196075085,0.048413106,0.036205038,0
1261,sample_1368,0,0,0,0.166064606,0.012069919,0.072658996,0
1262,sample_1369,0,0,0,0.136141114,0.092354576,0.026564152,0
1263,sample_1370,0,0,0,0.214131599,0.035008392,0.052263357,0
1264,sample_1371,0,0,0,0.15265193,0.032305205,0.03676865,0
1265,sample_1372,0,0,0,0.182341751,0.001359289,0.042510191,0
1266,sample_1374,0,0,0,0.210836497,0.035008392,0.03421239,0
1267,sample_1375,0,0,0,0.104321785,0.059448166,-0.014426583,0
1268,sample_1376,0,0,0,0.195185356,0.015456573,0.059240977,0
1269,sample_1377,0,0,0,0.167503235,0.049712542,0.020950036,0
1270,sample_1378,0,0,0,0.176602384,0.054026755,0.042338572,0
1271,sample_1379,0,0,0,0.179260562,0.06489439,0.047798198,0
1272,sample_1380,0,0,0,0.263731558,0.051413942,0.035644777,0
1273,sample_1381,0,0,0,0.184448904,0.042589569,0.037891992,0
1274,sample_1382,0,0,0,0.115476736,0.065091636,0.075492696,0
1275,sample_1383,0,0,0,0.145267779,0.022162847,0.023644812,0
1276,sample_1384,0,0,0,0.153646357,0.060699483,0.017191533,0
1277,sample_1385,0,0,0,0.132453923,0.025484708,0.011212873,0
1278,sample_1386,0,0,0,0.18452547,0.072992531,-0.005776586,0
1279,sample_1387,0,0,0,0.147362424,0.123824025,0.06670424,0
1280,sample_1388,0,0,0,0.147362424,0.025659378,0.06670424,0
1281,sample_1389,0,0,0,0.171832569,0.076693054,0.006663911,0
1282,sample_1390,0,0,0,0.156647195,0.031212428,0.020761432,0
1283,sample_1393,0,0,0,0.18491581,0.049935155,0.017182963,0
1284,sample_1394,0,0,0,0.162497138,0.052024408,0.022811729,0
1285,sample_1395,0,0,0,0.223377745,0.078172187,0.036724843,0
1286,sample_1396,0,0,0,0.208969612,0.03107287,0.018994655,0
1287,sample_1397,0,0,0,0.165419703,0.047312554,0.052128247,0
1288,sample_1398,0,0,0,0.207553355,0.068844838,0.07067215,0
1289,sample_1399,0,0,0,0.15146957,0.047602064,0.019258269,0
1290,sample_1400,0,0,0,0.200755321,0.039206283,0.023476098,0
1291,sample_1401,0,0,0,0.186967045,0.084483531,0.084333344,0
1292,sample_1402,0,0,0,0.157995137,0.045876028,0.028689506,0
1293,sample_1403,0,0,0,0.175505439,0.028844503,0.017104829,0
1294,sample_1404,0,0,0,0.17021309,0.01359915,0.05024014,0
1295,sample_1408,0,0,0,0.193704114,0.101320204,0.021385847,0
1296,sample_1409,0,0,0,0.190577175,-0.019553996,0.015040441,0
1297,sample_1410,0,0,0,0.183843894,0.030347454,0.038455819,0
1298,sample_1411,0,0,0,0.144971277,0.059448166,0.027318367,0
1299,sample_1412,0,0,0,0.176404287,0.066547137,0.050457046,0
1300,sample_1413,0,0,0,0.202484645,0.164590646,0.054665833,0
1301,sample_1414,0,0,0,0.180435757,0.02374037,0.032022752,0
1302,sample_1415,0,0,0,0.165063644,0.019931461,0.025644419,0
1303,sample_1416,0,0,0,0.169645875,0.112446076,0.001310061,0
1304,sample_1417,0,0,0,0.183015946,0.10333576,-0.021573904,0
1305,sample_1418,0,0,0,0.094996313,0.055594202,-0.026326728,0
1306,sample_1420,0,0,0,0.153164763,0.067626351,0.026957852,0
1307,sample_1421,0,0,0,0.181889529,0.040890052,0.050498013,0
1308,sample_1422,0,0,0,0.190711853,0.072226445,0.006136911,0
1309,sample_1423,0,0,0,0.223709276,0.053016166,0.071330718,0
1310,sample_1424,0,0,0,0.172811375,0.101036896,0.043185579,0
1311,sample_1425,0,0,0,0.190261215,0.092462573,0.004406507,0
1312,sample_1426,0,0,0,0.205953876,0.094894384,-0.022566076,0
1313,sample_1427,0,0,0,0.191000849,0.025096706,-0.004877085,0
1314,sample_1428,0,0,0,0.174711852,0.046518738,0.023301165,0
1315,sample_1429,0,0,0,0.17878209,0.054888403,0.030405389,0
1316,sample_1430,0,0,0,0.157880724,0.053438156,0.044359495,0
1317,sample_1431,0,0,0,0.20360469,0.073849543,0.054066071,0
1318,sample_1432,0,0,0,0.215758976,0.035008392,0.036990367,0
1319,sample_1435,0,0,0,0.169602857,0.057740213,0.027498507,0
1320,sample_1436,0,0,0,0.161959249,0.027548726,0.041273279,0
1321,sample_1437,0,0,0,0.15101163,0.061117224,-0.022435043,0
1322,sample_1438,0,0,0,0.098159367,0.06374563,0.007822008,0
1323,sample_1439,0,0,0,0.16142044,0.049377011,0.043914169,0
1324,sample_1440,0,0,0,0.19723491,0.102079952,0.009649231,0
1325,sample_1441,0,0,0,0.144737556,0.069885604,0.055474515,0
1326,sample_1442,0,0,0,0.164426737,0.045909228,0.052279317,0
1327,sample_1443,0,0,0,0.179549631,0.057784182,0.040467069,0
1328,sample_1444,0,0,0,0.166233094,0.092871208,0.053798869,0
1329,sample_1445,0,0,0,0.161515427,0.088049307,0.063488476,0
1330,sample_1446,0,0,0,0.109214926,0.066909581,0.029286088,0
1331,sample_1447,0,0,0,0.133490606,0.024374663,0.015040441,0
1332,sample_1448,0,0,0,0.154660836,0.076036556,0.041273279,0
1333,sample_1449,0,0,0,0.169181636,0.020140863,0.097200233,0
1334,sample_1450,0,0,0,0.19827392,-0.031895489,0.112138377,0
1335,sample_1451,0,0,0,0.171926484,0.009901605,0.035679923,0
1336,sample_1452,0,0,0,0.141034193,0.080284735,0.018289825,0
1337,sample_1453,0,0,0,0.160018885,0.054412539,0.03453675,0
1338,sample_1454,0,0,0,0.103853489,0.054067065,0.050147296,0
1339,sample_1455,0,0,0,0.150263593,0.023147317,0.05675138,0
1340,sample_1456,0,0,0,0.179801607,0.051586345,0.005522331,0
1341,sample_1457,0,0,0,0.14041117,0.030271834,0.026938077,0
1342,sample_1458,0,0,0,0.131082804,0.035008392,0.076341011,0
1343,sample_1459,0,0,0,0.177901836,0.09376446,0.044558008,0
1344,sample_1460,0,0,0,0.191000849,0.035008392,0.059854873,0
1345,sample_1461,0,0,0,0.166064606,0.060495585,0.066256935,0
1346,sample_1462,0,0,0,0.168435305,0.011316072,0.07779868,0
1347,sample_1463,0,0,0,0.126289542,0.06085456,0.032353058,0
1348,sample_1464,0,0,0,0.124735092,0.048223974,0.024999203,0
1349,sample_1465,0,0,0,0.130571687,0.07576747,0.043060687,0
1350,sample_1466,0,0,0,0.113136208,0.01401894,-0.083375568,0
1351,sample_1467,0,0,0,0.147362424,0.035008392,0.05721873,0
1352,sample_1468,0,0,0,0.168489961,0.07511216,0.028988448,0
1353,sample_1469,0,0,0,0.175516247,-0.028298506,0.101778052,0
1354,sample_1470,0,0,0,0.175516247,0.046518738,0.032387963,0
1355,sample_1471,0,0,0,0.123230576,0.044874403,0.010084006,0
1356,sample_1472,0,0,0,0.166667902,0.074472433,0.099299834,0
1357,sample_1473,0,0,0,0.134915471,0.062269736,0.0369531,0
1358,sample_1474,0,0,0,0.162878308,0.048884753,0.068817759,0
1359,sample_1475,0,0,0,0.135947468,0.070009878,0.06486139,0
1360,sample_1476,0,0,0,0.124532512,0.061259507,0.029693661,0
1361,sample_1477,0,0,0,0.172906868,0.055522474,0.00567157,0
1362,sample_1478,0,0,0,0.164559833,0.061374454,0.032701301,0
1363,sample_1480,0,0,0,0.130998014,0.057309686,-0.007366776,0
1364,sample_1481,0,0,0,0.162901329,0.041361283,0.030998102,0
1365,sample_1482,0,0,0,0.150730019,0.086638397,0.021957138,0
1366,sample_1486,0,0,0,0.129971465,0.050808571,0.038853275,0
1367,sample_1487,0,0,0,0.202314515,0.068047346,0.064834254,0
1368,sample_1488,0,0,0,0.176454707,0.038312288,0.024999203,0
1369,sample_1489,0,0,0,0.19079975,0.044874403,0.010084006,0
1370,sample_1490,0,0,0,0.166667902,0.054740413,0.000171136,0
1371,sample_1491,0,0,0,0.209889123,0.023596217,0.063199234,0
1372,sample_1492,0,0,0,0.16223916,0.051734363,0.05017903,0
1373,sample_1493,0,0,0,0.177381213,0.065690427,0.032166975,0
1374,sample_1494,0,0,0,0.195209631,0.01599003,0.006851001,0
1375,sample_1495,0,0,0,0.134071533,0.067611299,0.004121188,0
1376,sample_1496,0,0,0,0.158320952,0.063810063,0.050409679,0
1377,sample_1497,0,0,0,0.169912423,0.073422104,0.033051983,0
1378,sample_1498,0,0,0,0.157941436,0.067446638,0.063928912,0
1379,sample_1499,0,0,0,0.139115792,0.068723734,0.019274875,0
1380,sample_1500,0,0,0,0.172102318,0.165655341,0.02350931,0
1381,sample_1501,0,0,0,0.168936477,0.045031446,0.041224154,0
1382,sample_1502,0,0,0,0.149715957,0.010953064,0.005372608,0
1383,sample_1503,0,0,0,0.177656868,0.074818966,0.048373489,0
1384,sample_1504,0,0,0,0.118180071,0.06483551,-0.028247804,0
1385,sample_1505,0,0,0,0.131150006,0.091348503,0.091627334,0
1386,sample_1506,0,0,0,0.151299725,0.030984099,-0.001133189,0
1387,sample_1507,0,0,0,0.186735439,0.022935512,0.0473877,0
1388,sample_1508,0,0,0,0.194555452,0.051705375,0.078417523,0
1389,sample_1509,0,0,0,0.150955296,0.058878045,0.035333768,0
1390,sample_1510,0,0,0,0.150961469,0.020294137,-0.047792166,0
1391,sample_1511,0,0,0,0.212145241,0.046044084,0.015040441,0
1392,sample_1512,0,0,0,0.14307012,-0.019830854,0.028264371,0
1393,sample_1513,0,0,0,0.1658991,0.053954624,0.03407666,0
1394,sample_1514,0,0,0,0.150300214,0.042515139,0.055769406,0
1395,sample_1515,0,0,0,0.237851062,0.043572089,0.04773705,0
1396,sample_1516,0,0,0,0.120822095,0.041268405,0.0653584,0
1397,sample_1517,0,0,0,0.153652647,0.047866796,0.031189786,0
1398,sample_1518,0,0,0,0.104831573,0.08934657,0.042338572,0
1399,sample_1519,0,0,0,0.107489751,0.081195843,0.025959693,0
1400,sample_1520,0,0,0,0.109734081,0.02859844,0.027921235,0
1401,sample_1521,0,0,0,0.131960627,0.01533078,0.086216304,0
1402,sample_1522,0,0,0,0.124259728,0.062557049,0.062491016,0
1403,sample_1523,0,0,0,0.189255312,0.023019217,0.020203063,0
1404,sample_1524,0,0,0,0.144139894,0.046536446,-0.011434547,0
1405,sample_1525,0,0,0,0.151437607,0.03084317,0.023410451,0
1406,sample_1526,0,0,0,0.17588871,0.059999725,0.031780462,0
1407,sample_1527,0,0,0,0.201910455,0.064743451,0.022509513,0
1408,sample_1528,0,0,0,0.160430615,0.094160487,-0.017551874,0
1409,sample_1529,0,0,0,0.182492728,0.070914878,0.028569326,0
1410,sample_1530,0,0,0,0.186277465,0.04711378,0.044578871,0
1411,sample_1531,0,0,0,0.172561154,0.067202741,0.042535611,0
1412,sample_1532,0,0,0,0.116445163,0.038958437,0.06266611,0
1413,sample_1533,0,0,0,0.147362424,0.062658705,0.046790887,0
1414,sample_1534,0,0,0,0.151076332,0.071070059,0.011226446,0
1415,sample_1535,0,0,0,0.167406868,0.045252049,0.05620968,0
1416,sample_1536,0,0,0,0.137340202,0.065739362,0.009894286,0
1417,sample_1537,0,0,0,0.20213869,0.086515983,0.035291314,0
1418,sample_1538,0,0,0,0.208711842,0.028290011,0.033041217,0
1419,sample_1539,0,0,0,0.147362424,0.043641151,-0.006643962,0
1420,sample_1540,0,0,0,0.182041967,0.035008392,0.025724676,0
1421,sample_1541,0,0,0,0.141991541,0.078924786,0.020556063,0
1422,sample_1542,0,0,0,0.15810419,0.08715911,0.023313874,0
1423,sample_1543,0,0,0,0.181700857,0.07887979,0.063528187,0
1424,sample_1544,0,0,0,0.134229857,0.051786795,0.028526915,0
1425,sample_1545,0,0,0,0.147362424,0.08454688,0.008548209,0
1426,sample_1546,0,0,0,0.153684288,0.035008392,0.041009367,0
1427,sample_1547,0,0,0,0.115215215,0.090347305,0.020253105,0
1428,sample_1548,0,0,0,0.103233679,0.062070636,0.102655174,0
1429,sample_1549,0,0,0,0.179587722,0.055594202,-0.022190011,0
1430,sample_1550,0,0,0,0.207751678,0.043826037,0.093004264,0
1431,sample_1551,0,0,0,0.19093824,0.056509783,0.058247469,0
1432,sample_1552,0,0,0,0.189442334,0.020671846,0.091865182,0
1433,sample_1553,0,0,0,0.236197789,0.054123787,0.082262089,0
1434,sample_1554,0,0,0,0.190914436,0.020170304,0.017170235,0
1435,sample_1555,0,0,0,0.13588492,0.05260503,0.009147036,0
1436,sample_1556,0,0,0,0.178925559,0.046739484,0.023880548,0
1437,sample_1557,0,0,0,0.155082243,0.045528904,0.025610921,0
1438,sample_1558,0,0,0,0.138011333,0.070053283,0.018241471,0
1439,sample_1559,0,0,0,0.122426181,0.057309686,0.063055904,0
1440,sample_1560,0,0,0,0.161014669,0.046968863,0.069118191,0
1441,sample_1568,0,0,0,0.190360989,0.067969835,0.043427295,0
1442,sample_1569,0,0,0,0.187644047,0.055594202,0.009869544,0
1443,sample_1570,0,0,0,0.182608844,0.081326464,0.092603881,0
1444,sample_1571,0,0,0,0.139050343,0.015892998,0.008638379,0
1445,sample_1572,0,0,0,0.16584458,0.072789408,0.034020671,0
1446,sample_1573,0,0,0,0.139773132,0.077671737,0.042318791,0
1447,sample_1574,0,0,0,0.135978487,0.038886878,0.030628069,0
1448,sample_1575,0,0,0,0.235096221,0.079844501,0.026302706,0
1449,sample_1576,0,0,0,0.170499144,0.039737975,0.026128548,0
1450,sample_1577,0,0,0,0.135550519,0.04305698,-0.013263411,0
1451,sample_1578,0,0,0,0.16311163,0.04305698,0.027170663,0
1452,sample_1579,0,0,0,0.18306659,0.047172734,0.008929382,0
1453,sample_1580,0,0,0,0.177115896,0.041090563,-0.009403795,0
1454,sample_1581,0,0,0,0.15598236,0.087870718,0.034957966,0
1455,sample_1582,0,0,0,0.140867402,0.013433187,0.021710496,0
1456,sample_1583,0,0,0,0.144226729,0.035008392,0.053682825,0
1457,sample_1584,0,0,0,0.103462691,0.035008392,0.060123223,0
1458,sample_1585,0,0,0,0.129577707,0.035008392,0.037363101,0
1459,sample_1586,0,0,0,0.18527454,0.044695832,-0.009293188,0
1460,sample_1587,0,0,0,0.114189322,0.078601871,0.034507343,0
1461,sample_1588,0,0,0,0.188259556,0.013199317,0.0369531,0
1462,sample_1589,0,0,0,0.182744931,-0.00838872,0.029574851,0
1463,sample_1590,0,0,0,0.16755872,0.055650912,0.074299194,0
1464,sample_1591,0,0,0,0.161788349,0.043855187,0.077262132,0
1465,sample_1592,0,0,0,0.178295991,0.035008392,0.002938653,0
1466,sample_1593,0,0,0,0.171057496,0.078601871,0.034507343,0
1467,sample_1594,0,0,0,0.15062511,0.038343165,0.020066358,0
1468,sample_1595,0,0,0,0.141462017,0.044054551,0.008981024,0
1469,sample_1596,0,0,0,0.147362424,0.008134867,0.019540635,0
1470,sample_1597,0,0,0,0.168736346,0.036568833,0.038558218,0
1471,sample_1598,0,0,0,0.182190241,0.075691037,0.048252086,0
1472,sample_1599,0,0,0,0.202692654,0.002692556,0.0434511,0
1473,sample_1600,0,0,0,0.127601627,0.127916423,-0.033663546,0
1474,sample_1601,0,0,0,0.130003492,0.029094237,0.015040441,0
1475,sample_1602,0,0,0,0.164721355,0.076407479,0.009098195,0
1476,sample_1603,0,0,0,0.141935884,0.086775126,0.044761929,0
1477,sample_1604,0,0,0,0.145451252,0.05649577,0.013077765,0
1478,sample_1605,0,0,0,0.12042166,0.000588389,0.001207047,0
1479,sample_1606,0,0,0,0.170935592,0.048776394,0.115332546,0
1480,sample_1607,0,0,0,0.134331976,0.091611365,0.035112846,0
1481,sample_1608,0,0,0,0.187497034,0.023288004,0.02485382,0
1482,sample_1609,0,0,0,0.187785386,-0.002551681,0.056552757,0
1483,sample_1610,0,0,0,0.173086127,0.031252385,0.049005063,0
1484,sample_1611,0,0,0,0.157580201,0.084615173,0.041273279,0
1485,sample_1612,0,0,0,0.199226622,0.036718396,0.015040441,0
1486,sample_1613,0,0,0,0.18870409,0.058483438,0.038626984,0
1487,sample_1614,0,0,0,0.239232793,0.058483438,0.005605823,0
1488,sample_1615,0,0,0,0.175349937,0.060603126,0.024116781,0
1489,sample_1616,0,0,0,0.152572982,0.048322598,0.017715929,0
1490,sample_1617,0,0,0,0.130869161,0.011829095,0.02350931,0
1491,sample_1618,0,0,0,0.172102318,0.081366987,0.048915917,0
1492,sample_1619,0,0,0,0.175994254,0.081215389,0.022778184,0
1493,sample_1620,0,0,0,0.166474143,0.003754025,0.046443254,0
1494,sample_1621,0,0,0,0.165391445,0.013230603,0.079000945,0
1495,sample_1622,0,0,0,0.216200503,0.009880174,-0.035454695,0
1496,sample_1623,0,0,0,0.221117509,0.065162254,0.095832657,0
1497,sample_1624,0,0,0,0.195913784,0.105899922,0.050654559,0
1498,sample_1625,0,0,0,0.182041967,0.063365004,0.064900206,0
1499,sample_1626,0,0,0,0.153963194,-0.000973527,0.067010118,0
1500,sample_1627,0,0,0,0.164438329,0.029190664,0.003349719,0
1501,sample_1628,0,0,0,0.19859014,0.040826121,0.079339409,0
1502,sample_1629,0,0,0,0.170482119,0.035008392,0.017414715,0
1503,sample_1630,0,0,0,0.161234241,0.042097545,0.050654559,0
1504,sample_1631,0,0,0,0.184478619,0.05480122,0.06475753,0
1505,sample_1632,0,0,0,0.190110269,0.049572503,0.01138212,0
1506,sample_1633,0,0,0,0.166004081,0.057526204,-0.000622856,0
1507,sample_1634,0,0,0,0.16453164,0.023309353,0.022876844,0
1508,sample_1635,0,0,0,0.149016961,0.058683699,0.052421199,0
1509,sample_1636,0,0,0,0.133272887,0.049409228,-0.013898027,0
1510,sample_1637,0,0,0,0.123879863,0.13581424,0.043978908,0
1511,sample_1638,0,0,0,0.135089117,0.06427884,-0.001764972,0
1512,sample_1639,0,0,0,0.098269195,0.035008392,0.015040441,0
1513,sample_1640,0,0,0,0.131249774,0.066298823,0.041515428,0
1514,sample_1641,0,0,0,0.152010303,0.079347059,0.045270294,0
1515,sample_1642,0,0,0,0.15372268,0.074013084,0.004154344,0
1516,sample_1643,0,0,0,0.161406974,0.041160473,0.021221742,0
1517,sample_1644,0,0,0,0.123505426,0.105722289,0.037090366,0
1518,sample_1645,0,0,0,0.147362424,0.028983277,0.067506117,0
1519,sample_1646,0,0,0,0.15718721,0.067142339,0.039255368,0
1520,sample_1647,0,0,0,0.20035194,0.055716737,0.05025178,0
1521,sample_1648,0,0,0,0.214621648,0.028461224,0.038064369,0
1522,sample_1649,0,0,0,0.180992036,0.11111923,0.005173043,0
1523,sample_1650,0,0,0,0.169567135,0.080399011,0.079649234,0
1524,sample_1652,0,0,0,0.155707621,0.052067549,-0.036380103,0
1525,sample_1653,0,0,0,0.106820919,0.0419146,0.105247556,0
1526,sample_1654,0,0,0,0.181147011,0.0419146,-0.040471631,0
1527,sample_1655,0,0,0,0.128262323,0.057784182,0.03138613,0
1528,sample_1656,0,0,0,0.161477278,0.026352365,0.009242347,0
1529,sample_1657,0,0,0,0.111247865,0.053464635,0.019676416,0
1530,sample_1658,0,0,0,0.131903793,0.054758616,0.017024843,0
1531,sample_1659,0,0,0,0.117295758,0.038422945,0.040771215,0
1532,sample_1660,0,0,0,0.174111321,0.070760565,0.025605729,0
1533,sample_1661,0,0,0,0.212403134,0.074213214,0.016753094,0
1534,sample_1662,0,0,0,0.135947468,0.061259507,0.05020817,0
1535,sample_1663,0,0,0,0.186637007,0.061769945,0.008318276,0
1536,sample_1664,0,0,0,0.167460291,0.053267874,0.058612682,0
1537,sample_1665,0,0,0,0.153568778,0.047695351,0.027787657,0
1538,sample_1666,0,0,0,0.175846082,0.057402997,0.026290926,0
1539,sample_1667,0,0,0,0.178394193,0.074655137,0.082760027,0
1540,sample_1668,0,0,0,0.16579038,0.066400243,0.015040441,0
1541,sample_1669,0,0,0,0.141219772,0.019312467,0.02134863,0
1542,sample_1671,0,0,0,0.209073328,0.069248763,0.015040441,0
1543,sample_1672,0,0,0,0.188952836,0.035008392,0.026688957,0
1544,sample_1673,0,0,0,0.154924317,0.038872877,0.057751669,0
1545,sample_1674,0,0,0,0.180950016,0.091184246,0.005633329,0
1546,sample_1675,0,0,0,0.187088438,0.082994624,0.046565076,0
1547,sample_1676,0,0,0,0.174323193,0.079522658,-0.012646892,0
1548,sample_1677,0,0,0,0.159805856,0.049846481,0.008651056,0
1549,sample_1678,0,0,0,0.190300767,0.059814109,0.036129585,0
1550,sample_1679,0,0,0,0.110997069,0.020140863,0.000102296,0
1551,sample_1680,0,0,0,0.165545101,0.03129151,0.085996625,0
1552,sample_1681,0,0,0,0.180219591,0.064393626,0.040347414,0
1553,sample_1682,0,0,0,0.143255278,0.072789408,0.086743532,0
1554,sample_1683,0,0,0,0.144547041,0.020620461,0.03817047,0
1555,sample_1684,0,0,0,0.152181391,0.01202301,0.057930327,0
1556,sample_1685,0,0,0,0.145619791,0.054600877,0.054411523,0
1557,sample_1686,0,0,0,0.165953942,0.028674297,0.008676261,0
1558,sample_1687,0,0,0,0.196939806,0.041342488,0.04049716,0
1559,sample_1688,0,0,0,0.21306895,0.047218987,0.017085206,0
1560,sample_1689,0,0,0,0.147362424,0.025232483,0.039596294,0
1561,sample_1690,0,0,0,0.166491596,0.088775895,0.000306929,0
1562,sample_1691,0,0,0,0.142203201,0.050828029,0.059192591,0
1563,sample_1692,0,0,0,0.139428165,0.059337076,0.010966401,0
1564,sample_1693,0,0,0,0.191000849,0.099884883,0.027262558,0
1565,sample_1694,0,0,0,0.145288518,0.011691396,0.032078799,0
1566,sample_1695,0,0,0,0.121478035,0.0187276,0.025264265,0
1567,sample_1696,0,0,0,0.144998265,0.068837894,-0.018949738,0
1568,sample_1697,0,0,0,0.147362424,0.050673691,0.025533576,0
1569,sample_1698,0,0,0,0.172906868,0.045451925,0.067506117,0
1570,sample_1699,0,0,0,0.174666913,0.084843686,0.011034681,0
1571,sample_1700,0,0,0,0.193097018,0.044357406,0.033827277,0
1572,sample_1701,0,0,0,0.17480318,0.025659378,-0.027229941,0
1573,sample_1702,0,0,0,0.111020013,0.048515801,0.072719584,0
1574,sample_1703,0,0,0,0.163881701,0.051892653,0.028612004,0
1575,sample_1704,0,0,0,0.177618399,0.011220346,0.058062296,0
1576,sample_1705,0,0,0,0.125768151,0.068115468,0.056620842,0
1577,sample_1706,0,0,0,0.177054548,0.043285161,0.067708949,0
1578,sample_1708,0,0,0,0.181540771,0.062456139,0.062675362,0
1579,sample_1709,0,0,0,0.200860218,0.070760565,0.059414653,0
1580,sample_1710,0,0,0,0.182341751,0.058142151,0.036171018,0
1581,sample_1711,0,0,0,0.139717736,0.062355964,0.003264385,0
1582,sample_1712,0,0,0,0.125736301,0.028692982,0.078494504,0
1583,sample_1713,0,0,0,0.207454682,-8.87E-05,0.067936164,0
1584,sample_1714,0,0,0,0.174515222,0.054831765,0.00707343,0
1585,sample_1715,0,0,0,0.158999337,0.038973067,0.003089925,0
1586,sample_1716,0,0,0,0.187134153,0.030491675,0.049076718,0
1587,sample_1717,0,0,0,0.164817794,0.029061381,0.038941471,0
1588,sample_1718,0,0,0,0.211365447,0.076637474,0.044916729,0
1589,sample_1719,0,0,0,0.191203818,0.05243452,0.032549335,0
1590,sample_1722,0,0,0,0.12181798,0.084325074,0.02669948,0
1591,sample_1723,0,0,0,0.204708596,0.035008392,0.055334685,0
1592,sample_1724,0,0,0,0.08828271,0.018539745,0.020556063,0
1593,sample_1725,0,0,0,0.136620658,0.002071097,0.031587308,0
1594,sample_1728,0,0,0,0.203017227,0.03759405,-0.013536879,0
1595,sample_1729,0,0,0,0.171624714,0.105270383,0.052414639,0
1596,sample_1730,0,0,0,0.139274994,0.1135365,0.010887752,0
1597,sample_1733,0,0,0,0.186707265,0.042668229,0.036205038,0
1598,sample_1734,0,0,0,0.14548886,0.067562696,0.049673419,0
