Supplementary_Table4: Detection results of population data(MS+Seq-Gen+ART),,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
1210,sample_1306,0,0,0,0.20622039,0.032357741,0.026275406,0
1211,sample_1307,0,0,0,0.188749359,0.057550227,0.034224507,0
1212,sample_1308,0,0,0,0.260322038,0.103151559,0.031873076,0
1213,sample_1309,0,0,0,0.238508716,0.114698184,0.054737101,0
1214,sample_1310,0,0,0,0.217233462,0.09774574,0.032854491,0
1215,sample_1312,0,0,0,0.197903733,0.13077193,0.068701519,0
1216,sample_1313,0,0,0,0.152665584,0.137031944,0.085555946,0
1217,sample_1314,0,0,0,0.161129831,0.109854628,0.09996116,0
1218,sample_1315,0,0,0,0.184622938,0.124975972,0.059920136,0
1219,sample_1316,0,0,0,0.255056135,0.080793295,0.063652238,0
1220,sample_1317,0,0,0,0.110311676,0.105383654,0.082604697,0
1221,sample_1318,0,0,0,0.252874058,0.100167517,0.061657242,0
1222,sample_1319,0,0,0,0.168856297,0.097056977,0.113737612,0
1223,sample_1320,0,0,0,0.139144517,0.114208386,0.04427388,0
1224,sample_1321,0,0,0,0.232203464,0.11753189,0.074147407,0
1225,sample_1322,0,0,0,0.219491279,0.069367026,0.080949961,0
1226,sample_1323,0,0,0,0.233081695,0.099594477,0.100070744,0
1227,sample_1324,0,0,0,0.223051129,0.140313604,0.031330329,0
1228,sample_1325,0,0,0,0.198463255,0.094817919,0.06152325,0
1229,sample_1326,0,0,0,0.184663938,0.081869641,0.078780955,0
1230,sample_1327,0,0,0,0.163880571,0.045508728,0.091237588,0
1231,sample_1328,0,0,0,0.035512711,0.071810702,0.150652187,0
1232,sample_1329,0,0,0,0.210071956,0.018128804,0.023814463,0
1233,sample_1330,0,0,0,0.129540539,0.087431671,-0.050948621,0
1234,sample_1331,0,0,0,0.220205244,0.098783644,0.02549082,0
1235,sample_1332,0,0,0,0.250463382,0.063356496,0.105518648,0
1236,sample_1333,0,0,0,0.223837754,0.087688113,0.088178299,0
1237,sample_1334,0,0,0,0.262304254,0.108346907,0.011530064,0
1238,sample_1335,0,0,0,0.203995527,0.041399044,0.121357489,0
1239,sample_1336,0,0,0,0.217233462,0.073043607,0.057816875,0
1240,sample_1339,0,0,0,0.177100881,0.072400069,0.048588092,0
1241,sample_1340,0,0,0,0.245991736,0.066028802,0.115253834,0
1242,sample_1341,0,0,0,0.268944148,0.087453184,0.10093372,0
1243,sample_1342,0,0,0,0.207965035,0.082999271,0.065064537,0
1244,sample_1343,0,0,0,0.228534139,0.081502108,0.097494177,0
1245,sample_1344,0,0,0,0.26126008,0.076541486,0.028387755,0
1246,sample_1345,0,0,0,0.218131965,0.115815927,0.122035201,0
1247,sample_1346,0,0,0,0.203059248,0.109093362,0.11437569,0
1248,sample_1347,0,0,0,0.23356598,0.079325551,0.027107543,0
1249,sample_1348,0,0,0,0.196889449,0.112203019,-0.005900568,0
1250,sample_1349,0,0,0,0.212553384,0.078934153,0.053828395,0
1251,sample_1350,0,0,0,0.234536158,0.032357741,0.116329231,0
1252,sample_1351,0,0,0,0.133466443,0.140403194,0.084690751,0
1253,sample_1352,0,0,0,0.219812281,0.107506238,0.038896154,0
1254,sample_1353,0,0,0,0.185302296,0.107129703,0.063159802,0
1255,sample_1354,0,0,0,0.164563378,0.161629145,0.021990785,0
1256,sample_1355,0,0,0,0.316214356,0.121941299,0.033791361,0
1257,sample_1356,0,0,0,0.199623364,0.017427147,0.083757768,0
1258,sample_1357,0,0,0,0.173339255,0.086605562,0.007414358,0
1259,sample_1358,0,0,0,0.203995527,0.066619522,0.030346309,0
1260,sample_1359,0,0,0,0.226322513,0.069165632,0.044567638,0
1261,sample_1360,0,0,0,0.201208593,0.112301898,0.119207619,0
1262,sample_1361,0,0,0,0.21687568,0.117394866,0.095965777,0
1263,sample_1362,0,0,0,0.222600193,0.105665607,0.054750243,0
1264,sample_1363,0,0,0,0.203341801,0.186394764,0.008900688,0
1265,sample_1364,0,0,0,0.230644442,0.12808919,0.066449143,0
1266,sample_1365,0,0,0,0.251409831,0.113906753,0.059329747,0
1267,sample_1366,0,0,0,0.251188923,0.096480461,0.034866289,0
1268,sample_1368,0,0,0,0.227581701,0.099567431,0.047012561,0
1269,sample_1370,0,0,0,0.202421062,0.090086252,0.020975252,0
1270,sample_1371,0,0,0,0.205052213,0.159858163,0.073686933,0
1271,sample_1372,0,0,0,0.168588037,0.081376856,0.011938584,0
1272,sample_1373,0,0,0,0.172854571,0.136632729,0.036203927,0
1273,sample_1374,0,0,0,0.212195403,0.086463179,0.055994282,0
1274,sample_1375,0,0,0,0.234505374,0.055158926,0.029337263,0
1275,sample_1376,0,0,0,0.149242705,0.102473972,0.032159805,0
1276,sample_1377,0,0,0,0.247563416,0.095532419,0.064998228,0
1277,sample_1378,0,0,0,0.236839012,0.090038968,0.012603075,0
1278,sample_1379,0,0,0,0.198365835,0.139348821,0.015598662,0
1279,sample_1380,0,0,0,0.195478813,0.121506258,0.073083127,0
1280,sample_1381,0,0,0,0.190675026,0.036868994,0.093927646,0
1281,sample_1382,0,0,0,0.28072152,0.091402988,0.055624755,0
1282,sample_1383,0,0,0,0.21607224,0.096598582,0.065699733,0
1283,sample_1384,0,0,0,0.205045561,0.053872457,0.020415085,0
1284,sample_1385,0,0,0,0.170688613,0.083586712,0.031878651,0
1285,sample_1386,0,0,0,0.190086544,0.122354126,0.089168877,0
1286,sample_1387,0,0,0,0.188866458,0.09693848,0.042904282,0
1287,sample_1388,0,0,0,0.273149797,0.082876776,0.105084893,0
1288,sample_1389,0,0,0,0.177933341,0.093810351,0.075404009,0
1289,sample_1390,0,0,0,0.197168995,0.1174153,0.051949885,0
1290,sample_1391,0,0,0,0.274187371,0.070205058,0.082409837,0
1291,sample_1392,0,0,0,0.165821015,0.080297676,0.034279405,0
1292,sample_1393,0,0,0,0.205353264,-0.006589413,0.099362661,0
1293,sample_1394,0,0,0,0.212356328,0.01522685,-0.069980976,0
1294,sample_1395,0,0,0,0.223504063,0.135143086,-0.029850062,0
1295,sample_1396,0,0,0,0.175672502,0.101171045,0.051781381,0
1296,sample_1397,0,0,0,0.195878836,0.092545104,0.121258103,0
1297,sample_1398,0,0,0,0.207110335,0.159999673,0.027648433,0
1298,sample_1399,0,0,0,0.161616512,0.109983575,0.093060997,0
1299,sample_1400,0,0,0,0.21044806,0.086920346,0.095732309,0
1300,sample_1401,0,0,0,0.19056001,0.091058741,0.080103508,0
1301,sample_1402,0,0,0,0.255535222,0.081542432,-0.015708692,0
1302,sample_1403,0,0,0,0.236911474,0.017696167,0.065054127,0
1303,sample_1404,0,0,0,0.211420193,0.077494603,0.076020289,0
1304,sample_1405,0,0,0,0.216038703,0.004940069,0.108921355,0
1305,sample_1406,0,0,0,0.227623023,0.091676346,0.062211407,0
1306,sample_1407,0,0,0,0.25103849,0.041670671,0.05023953,0
1307,sample_1408,0,0,0,0.282854988,0.130143513,0.026864688,0
1308,sample_1409,0,0,0,0.166297373,0.070308891,0.06381233,0
1309,sample_1410,0,0,0,0.224876279,0.041812698,-0.010677652,0
1310,sample_1411,0,0,0,0.215647217,0.060722614,0.053396917,0
1311,sample_1412,0,0,0,0.138385998,0.075583096,0.059570842,0
1312,sample_1413,0,0,0,0.142770075,0.074738851,0.05412925,0
1313,sample_1414,0,0,0,0.194067075,0.103558006,0.066894106,0
1314,sample_1417,0,0,0,0.226019702,0.103407984,0.072075357,0
1315,sample_1418,0,0,0,0.227909217,0.023608092,0.108620085,0
1316,sample_1419,0,0,0,0.226848384,0.05291481,0.08595629,0
1317,sample_1420,0,0,0,0.195170236,0.074905051,0.049540577,0
1318,sample_1422,0,0,0,0.176971191,0.058919762,0.064458126,0
1319,sample_1423,0,0,0,0.170853069,0.101045629,0.072477582,0
1320,sample_1424,0,0,0,0.215227714,0.11924819,0.017676655,0
1321,sample_1425,0,0,0,0.212585761,0.113795148,0.041014108,0
1322,sample_1426,0,0,0,0.144121988,0.018175304,0.045090954,0
1323,sample_1427,0,0,0,0.191442934,0.082614578,0.019591099,0
1324,sample_1428,0,0,0,0.243420655,0.028977814,0.025961734,0
1325,sample_1429,0,0,0,0.200531394,0.089816492,0.022568377,0
1326,sample_1430,0,0,0,0.202862003,0.060559972,0.062105658,0
1327,sample_1431,0,0,0,0.306368894,0.010658612,-0.015708692,0
1328,sample_1432,0,0,0,0.211700579,0.123050693,0.037596852,0
1329,sample_1433,0,0,0,0.148234674,0.069770031,0.024818614,0
1330,sample_1436,0,0,0,0.232324111,0.103381976,0.065203651,0
1331,sample_1437,0,0,0,0.263891759,0.109431148,0.025600147,0
1332,sample_1438,0,0,0,0.180667137,0.100641712,-0.001185123,0
1333,sample_1439,0,0,0,0.136232109,0.093054604,0.074987441,0
1334,sample_1440,0,0,0,0.091797081,0.199274114,0.09783921,0
1335,sample_1441,0,0,0,0.23631672,0.05490229,0.07237581,0
1336,sample_1442,0,0,0,0.205260585,0.1064162,0.054579433,0
1337,sample_1443,0,0,0,0.165501598,0.087901585,0.050861796,0
1338,sample_1444,0,0,0,0.212096791,0.1646695,0.136482852,0
1339,sample_1445,0,0,0,0.216191851,0.08978748,0.009723137,0
1340,sample_1446,0,0,0,0.198031679,0.126782276,0.054579433,0
1341,sample_1447,0,0,0,0.218366293,0.111938897,0.03077383,0
1342,sample_1448,0,0,0,0.246493277,-0.046802171,0.059589467,0
1343,sample_1449,0,0,0,0.173153072,0.088983859,0.064762188,0
1344,sample_1452,0,0,0,0.119312404,0.024230726,0.088567269,0
1345,sample_1453,0,0,0,0.289178764,0.05688719,0.103005697,0
1346,sample_1454,0,0,0,0.191775894,0.079650713,0.040709787,0
1347,sample_1455,0,0,0,0.165752602,0.070029839,0.080131734,0
1348,sample_1456,0,0,0,0.217994263,0.044828504,0.086457103,0
1349,sample_1457,0,0,0,0.242339891,0.069770031,-0.013705441,0
1350,sample_1458,0,0,0,0.187312101,0.024926532,0.028657826,0
1351,sample_1459,0,0,0,0.085760815,0.047220157,0.13310815,0
1352,sample_1460,0,0,0,0.230834081,0.069513783,-0.008645861,0
1353,sample_1461,0,0,0,0.221846967,0.095634004,0.104177894,0
1354,sample_1462,0,0,0,0.2116512,0.071573033,0.039826461,0
1355,sample_1464,0,0,0,0.220836912,0.114739819,0.033147095,0
1356,sample_1465,0,0,0,0.168577474,0.055709452,0.025866226,0
1357,sample_1466,0,0,0,0.204440499,0.080223465,-0.003473501,0
1358,sample_1467,0,0,0,0.216346201,0.087623618,0.028017763,0
1359,sample_1469,0,0,0,0.257466403,0.082882672,0.076238314,0
1360,sample_1470,0,0,0,0.216822346,0.106485198,0.080002529,0
1361,sample_1471,0,0,0,0.199595525,0.075880348,0.076842646,0
1362,sample_1472,0,0,0,0.227864965,0.067960801,0.049609742,0
1363,sample_1473,0,0,0,0.229320273,0.088964163,0.072222045,0
1364,sample_1474,0,0,0,0.206297776,0.074812557,0.086429885,0
1365,sample_1475,0,0,0,0.162854582,0.145290008,0.031209454,0
1366,sample_1476,0,0,0,0.218394685,0.075184968,-0.013128848,0
1367,sample_1477,0,0,0,0.19570188,0.012750094,0.02506229,0
1368,sample_1478,0,0,0,0.17975256,0.029089799,0.048028777,0
1369,sample_1479,0,0,0,0.221411548,0.120668147,-0.015660441,0
1370,sample_1480,0,0,0,0.210266128,0.080538371,0.036437609,0
1371,sample_1481,0,0,0,0.281935731,0.203025044,0.053890208,0
1372,sample_1482,0,0,0,0.238305082,0.036421248,0.039611418,0
1373,sample_1483,0,0,0,0.194674433,0.142072435,-0.001185123,0
1374,sample_1484,0,0,0,0.198463255,0.125469673,0.088232372,0
1375,sample_1485,0,0,0,0.133169779,0.052958179,0.051669637,0
1376,sample_1486,0,0,0,0.236675315,0.061003455,0.038359247,0
1377,sample_1487,0,0,0,0.242505884,0.061947461,0.09783921,0
1378,sample_1488,0,0,0,0.295457626,0.185237964,0.08298556,0
1379,sample_1489,0,0,0,0.269473487,0.093021971,0.080802765,0
1380,sample_1490,0,0,0,0.186160123,0.127031076,0.072953514,0
1381,sample_1491,0,0,0,0.242960016,0.044640266,0.068692425,0
1382,sample_1492,0,0,0,0.214985511,0.089676193,0.002925321,0
1383,sample_1494,0,0,0,0.291900635,0.053736192,0.116863589,0
1384,sample_1495,0,0,0,0.181814773,0.042865793,0.059476272,0
1385,sample_1496,0,0,0,0.181814773,0.13218424,0.062113724,0
1386,sample_1497,0,0,0,0.233948027,0.092633098,0.029072312,0
1387,sample_1498,0,0,0,0.230970942,0.069205317,0.085134201,0
1388,sample_1499,0,0,0,0.199338533,0.067698341,0.066228836,0
1389,sample_1500,0,0,0,0.226935532,0.057096161,0.041392114,0
1390,sample_1501,0,0,0,0.191588763,0.075556618,0.085555946,0
1391,sample_1502,0,0,0,0.189092941,0.1081531,0.042298616,0
1392,sample_1503,0,0,0,0.209879054,0.114839808,0.033849802,0
1393,sample_1504,0,0,0,0.165707344,0.069079343,0.06249514,0
1394,sample_1505,0,0,0,0.161259555,0.077709617,0.128406207,0
1395,sample_1506,0,0,0,0.111482138,0.041710813,0.045766069,0
1396,sample_1507,0,0,0,0.222397196,0.136236547,0.006540179,0
1397,sample_1508,0,0,0,0.209773803,0.109993263,0.057272891,0
1398,sample_1509,0,0,0,0.191091321,0.068826864,0.081196465,0
1399,sample_1510,0,0,0,0.269554826,0.063356496,0.045497777,0
1400,sample_1511,0,0,0,0.251904245,0.133103695,0.05327826,0
1401,sample_1512,0,0,0,0.189825342,0.047638817,0.011088315,0
1402,sample_1513,0,0,0,0.233139509,0.11646289,0.012325173,0
1403,sample_1514,0,0,0,0.167591204,0.128421591,0.058384202,0
1404,sample_1515,0,0,0,0.168548493,0.090640524,0.016819301,0
1405,sample_1518,0,0,0,0.17559095,0.061098308,-0.008398816,0
1406,sample_1519,0,0,0,0.196269472,0.132745168,0.045331645,0
1407,sample_1520,0,0,0,0.262614345,0.034172049,0.068032554,0
1408,sample_1521,0,0,0,0.237144178,0.15364352,0.04309405,0
1409,sample_1522,0,0,0,0.172568883,-0.016156571,0.127224479,0
1410,sample_1523,0,0,0,0.160541855,0.058305876,0.023237919,0
1411,sample_1524,0,0,0,0.191678215,0.175457509,-0.001185123,0
1412,sample_1525,0,0,0,0.216489758,0.087215088,0.017173321,0
1413,sample_1526,0,0,0,0.216489758,0.17254874,0.066129171,0
1414,sample_1527,0,0,0,0.181919436,0.092457368,0.024220537,0
1415,sample_1528,0,0,0,0.180801788,0.078983967,0.088836998,0
1416,sample_1529,0,0,0,0.193305738,0.060373047,0.032055439,0
1417,sample_1530,0,0,0,0.206432636,0.102721024,0.071736561,0
1418,sample_1531,0,0,0,0.174577892,0.08961933,0.032098055,0
1419,sample_1532,0,0,0,0.185439788,0.0787234,0.153360545,0
1420,sample_1533,0,0,0,0.179725978,0.097907191,0.06235549,0
1421,sample_1534,0,0,0,0.217930196,0.066619522,0.044678778,0
1422,sample_1535,0,0,0,0.175389413,0.082240795,0.070806705,0
1423,sample_1536,0,0,0,0.239296688,0.091593867,0.023855513,0
1424,sample_1537,0,0,0,0.202855665,0.072698586,0.073422251,0
1425,sample_1538,0,0,0,0.133094042,0.098033069,-0.030197095,0
1426,sample_1539,0,0,0,0.18281483,0.100555002,0.017488037,0
1427,sample_1540,0,0,0,0.161406161,0.081191396,0.011604712,0
1428,sample_1541,0,0,0,0.174302237,0.157850505,0.051444208,0
1429,sample_1542,0,0,0,0.198640856,0.097373856,0.043691073,0
1430,sample_1543,0,0,0,0.172438428,0.025051637,0.031822988,0
1431,sample_1544,0,0,0,0.240455732,0.083246879,0.027426035,0
1432,sample_1545,0,0,0,0.114525342,0.066028802,0.02886364,0
1433,sample_1546,0,0,0,0.187562227,0.032357741,0.051400212,0
1434,sample_1547,0,0,0,0.299926666,0.061136426,0.07104748,0
1435,sample_1548,0,0,0,0.235645712,0.081884995,0.073400965,0
1436,sample_1549,0,0,0,0.192609999,0.045317971,0.052720614,0
1437,sample_1550,0,0,0,0.160941307,-0.004821452,0.056501949,0
1438,sample_1551,0,0,0,0.20794167,0.045520124,0.072439554,0
1439,sample_1552,0,0,0,0.217649749,0.08239766,0.090158077,0
1440,sample_1553,0,0,0,0.167526817,0.070352324,-0.005423519,0
1441,sample_1554,0,0,0,0.186185212,0.109270187,0.056317695,0
1442,sample_1555,0,0,0,0.207777794,0.131650628,0.0523057,0
1443,sample_1556,0,0,0,0.180756185,0.123676718,0.020643888,0
1444,sample_1557,0,0,0,0.319994868,0.036579361,-0.022377101,0
1445,sample_1558,0,0,0,0.174116439,0.133998539,0.077128238,0
1446,sample_1559,0,0,0,0.188674464,0.150766691,0.026461264,0
1447,sample_1560,0,0,0,0.202013376,0.075872036,0.057064484,0
1448,sample_1561,0,0,0,0.236680025,0.09961919,0.063407568,0
1449,sample_1562,0,0,0,0.18747847,0.094568545,0.083757768,0
1450,sample_1563,0,0,0,0.198952504,0.073689414,0.105148149,0
1451,sample_1564,0,0,0,0.152558856,0.08978748,0.037772948,0
1452,sample_1565,0,0,0,0.181301923,0.036786134,0.041051786,0
1453,sample_1566,0,0,0,0.196182975,0.089273488,0.070242265,0
1454,sample_1567,0,0,0,0.241322164,0.085716253,0.013100354,0
1455,sample_1568,0,0,0,0.171025574,0.216595625,0.135829677,0
1456,sample_1569,0,0,0,0.19766796,0.080123118,0.019367097,0
1457,sample_1570,0,0,0,0.22705107,0.084269531,0.024873912,0
1458,sample_1571,0,0,0,0.18327528,0.123556977,0.043017043,0
1459,sample_1572,0,0,0,0.216182832,0.036663123,0.009621104,0
1460,sample_1573,0,0,0,0.156235132,0.042994568,0.089587182,0
1461,sample_1574,0,0,0,0.270444771,0.154681259,0.094926729,0
1462,sample_1575,0,0,0,0.211288282,0.071338211,0.015121279,0
1463,sample_1576,0,0,0,0.207748012,0.09899286,0.084583984,0
1464,sample_1577,0,0,0,0.17061929,0.026341346,0.055191022,0
1465,sample_1578,0,0,0,0.194503098,0.07688079,0.031751696,0
1466,sample_1579,0,0,0,0.160226168,0.091936273,0.061778326,0
1467,sample_1580,0,0,0,0.21838126,0.054307726,0.064926498,0
1468,sample_1581,0,0,0,0.167009134,0.075974079,0.086394186,0
1469,sample_1582,0,0,0,0.167591204,0.079824584,0.046470337,0
1470,sample_1583,0,0,0,0.189608079,0.087061426,0.059838275,0
1471,sample_1584,0,0,0,0.253404029,0.088823874,0.055505387,0
1472,sample_1585,0,0,0,0.181439044,0.063496973,0.061340815,0
1473,sample_1586,0,0,0,0.199825479,0.09845464,0.024711285,0
1474,sample_1587,0,0,0,0.172224481,0.127500073,0.064170937,0
1475,sample_1588,0,0,0,0.200636051,0.068413694,0.038304943,0
1476,sample_1589,0,0,0,0.212195403,0.08076787,0.076007073,0
1477,sample_1590,0,0,0,0.208338863,0.145965743,0.071052523,0
1478,sample_1591,0,0,0,0.248399005,0.068847306,0.003699485,0
1479,sample_1592,0,0,0,0.23600933,0.130283607,0.065918759,0
1480,sample_1593,0,0,0,0.182077773,0.09991913,0.046694774,0
1481,sample_1594,0,0,0,0.127768294,0.103893329,0.014774843,0
1482,sample_1595,0,0,0,0.155499752,0.078008081,0.055340688,0
1483,sample_1596,0,0,0,0.22569706,0.156860937,0.093456166,0
1484,sample_1597,0,0,0,0.313972221,0.123403035,0.059752928,0
1485,sample_1598,0,0,0,0.195478813,0.055119064,0.052135672,0
1486,sample_1599,0,0,0,0.220226965,0.092330206,0.082745049,0
1487,sample_1600,0,0,0,0.224474552,0.054090304,0.042452718,0
1488,sample_1601,0,0,0,0.158026432,0.072894574,0.041906784,0
1489,sample_1602,0,0,0,0.1569437,0.074668019,0.092874201,0
1490,sample_1608,0,0,0,0.237820887,0.026914815,0.013387019,0
1491,sample_1609,0,0,0,0.239296688,0.053222287,0.068639727,0
1492,sample_1610,0,0,0,0.11895182,0.088719113,0.069546543,0
1493,sample_1611,0,0,0,0.173966617,0.079325551,0.064831099,0
1494,sample_1613,0,0,0,0.18281483,0.10830469,-0.017524138,0
1495,sample_1614,0,0,0,0.160374488,0.094491809,0.06599438,0
1496,sample_1615,0,0,0,0.300335039,0.084932722,0.104382668,0
1497,sample_1616,0,0,0,0.157817995,0.113324638,0.019717668,0
1498,sample_1617,0,0,0,0.2206963,0.068036427,0.070455799,0
1499,sample_1618,0,0,0,0.186344946,0.071667756,0.118792185,0
1500,sample_1619,0,0,0,0.16891779,0.105603744,0.047073571,0
1501,sample_1620,0,0,0,0.175167585,0.05707201,0.070771055,0
1502,sample_1621,0,0,0,0.243219039,0.13080749,0.101690156,0
1503,sample_1622,0,0,0,0.220488692,0.038286464,0.111908241,0
1504,sample_1623,0,0,0,0.208914541,0.127217319,0.064289982,0
1505,sample_1624,0,0,0,0.247719164,0.207931602,0.120849013,0
1506,sample_1625,0,0,0,0.194987139,-0.012661198,0.102769882,0
1507,sample_1626,0,0,0,0.181301923,0.06025662,0.08595629,0
1508,sample_1627,0,0,0,0.171072812,0.132389184,0.070917701,0
1509,sample_1628,0,0,0,0.239575088,0.088830236,0.055511774,0
1510,sample_1629,0,0,0,0.179526384,0.074801024,-0.001185123,0
1511,sample_1630,0,0,0,0.240180986,0.067145923,0.059936108,0
1512,sample_1631,0,0,0,0.194511633,0.05664781,0.04555584,0
1513,sample_1632,0,0,0,0.151043785,0.149093559,0.047073571,0
1514,sample_1633,0,0,0,0.151043785,0.142226746,-0.001185123,0
1515,sample_1634,0,0,0,0.222678682,0.024423873,0.106347699,0
1516,sample_1635,0,0,0,0.20678246,0.113407117,0.065391508,0
1517,sample_1636,0,0,0,0.233848978,0.210951391,0.088466536,0
1518,sample_1637,0,0,0,0.325370507,0.094865518,0.164670447,0
1519,sample_1638,0,0,0,0.221507942,0.072698586,0.079817169,0
1520,sample_1639,0,0,0,0.174246426,0.105367328,0.072114579,0
1521,sample_1640,0,0,0,0.195842213,0.045208324,0.039362912,0
1522,sample_1641,0,0,0,0.119895701,0.090860293,0.036191708,0
1523,sample_1642,0,0,0,0.275636119,0.159999673,0.057549898,0
1524,sample_1643,0,0,0,0.205657689,0.090741046,0.108718565,0
1525,sample_1644,0,0,0,0.199106399,0.105367328,0.012452031,0
1526,sample_1645,0,0,0,0.167628223,0.127018368,0.02074644,0
1527,sample_1646,0,0,0,0.1762589,0.111699792,0.074767214,0
1528,sample_1647,0,0,0,0.136649136,0.055531567,0.024195871,0
1529,sample_1648,0,0,0,0.209367442,0.044936945,0.043017043,0
1530,sample_1649,0,0,0,0.276900099,0.148715386,0.03354515,0
1531,sample_1650,0,0,0,0.237144178,0.079401922,0.081469334,0
1532,sample_1651,0,0,0,0.203032768,0.071810702,0.036444123,0
1533,sample_1652,0,0,0,0.183021746,0.117150072,0.078139875,0
1534,sample_1653,0,0,0,0.230471398,0.178826858,0.004261215,0
1535,sample_1654,0,0,0,0.151043785,0.048632087,0.031492907,0
1536,sample_1655,0,0,0,0.199181732,0.130990143,-0.001185123,0
1537,sample_1656,0,0,0,0.186344946,0.084596383,0.057312585,0
1538,sample_1657,0,0,0,0.163651342,0.093248152,0.07661971,0
1539,sample_1658,0,0,0,0.191707894,0.07039461,0.037002892,0
1540,sample_1659,0,0,0,0.166101152,0.109487344,0.028068511,0
1541,sample_1660,0,0,0,0.172395294,0.108917166,0.038344752,0
1542,sample_1661,0,0,0,0.201715308,0.079078352,-0.032455965,0
1543,sample_1662,0,0,0,0.308125507,0.120607785,-0.00639693,0
1544,sample_1663,0,0,0,0.249280048,0.032357741,0.097391136,0
1545,sample_1665,0,0,0,0.28399621,0.093415894,0.050684766,0
1546,sample_1666,0,0,0,0.164797484,0.022964178,0.022392099,0
1547,sample_1667,0,0,0,0.243427675,0.087759771,0.045166692,0
1548,sample_1668,0,0,0,0.269784054,0.038933234,0.094538399,0
1549,sample_1669,0,0,0,0.192665241,0.051308944,0.082055855,0
1550,sample_1670,0,0,0,0.168070068,-0.016482742,0.054854371,0
1551,sample_1671,0,0,0,0.205821449,0.13524154,0.003509996,0
1552,sample_1672,0,0,0,0.22408067,0.132903272,-0.003532683,0
1553,sample_1673,0,0,0,0.137888072,0.133440638,0.025877427,0
1554,sample_1674,0,0,0,0.262867339,0.093007479,-0.001185123,0
1555,sample_1675,0,0,0,0.258062042,0.103165423,0.026333218,0
1556,sample_1676,0,0,0,0.222789886,0.101066321,0.061379588,0
1557,sample_1677,0,0,0,0.206698769,0.037244932,0.054423136,0
1558,sample_1678,0,0,0,0.278277652,0.082196728,0.056549912,0
1559,sample_1679,0,0,0,0.291662518,0.068372892,0.025933574,0
1560,sample_1680,0,0,0,0.139144517,0.160358218,0.084487614,0
1561,sample_1681,0,0,0,0.222439392,0.087215088,0.133443464,0
1562,sample_1682,0,0,0,0.186469246,0.085841508,0.094701115,0
1563,sample_1683,0,0,0,0.131576233,0.108145138,-0.013199105,0
1564,sample_1684,0,0,0,0.244488035,0.088201086,0.034856822,0
1565,sample_1685,0,0,0,0.140786789,0.108541122,0.041014108,0
1566,sample_1686,0,0,0,0.200351075,0.076283102,0.042914782,0
1567,sample_1687,0,0,0,0.235766572,0.093838605,0.129526996,0
1568,sample_1688,0,0,0,0.278127965,0.090222083,0.013338446,0
1569,sample_1689,0,0,0,0.239834815,0.123322075,0.045308009,0
1570,sample_1690,0,0,0,0.275858605,0.063356496,0.061058743,0
1571,sample_1691,0,0,0,0.176873903,0.132914678,0.110398394,0
1572,sample_1692,0,0,0,0.228534139,0.122329737,0.062576886,0
1573,sample_1693,0,0,0,0.214585875,0.103654877,0.092180677,0
1574,sample_1694,0,0,0,0.226919756,0.077012959,0.028703319,0
1575,sample_1695,0,0,0,0.240636754,0.062953041,0.050797282,0
1576,sample_1696,0,0,0,0.204938687,0.037879147,0.054248346,0
1577,sample_1697,0,0,0,0.216015247,0.125544182,0.065641114,0
1578,sample_1698,0,0,0,0.186344946,0.109208821,0.035123799,0
1579,sample_1699,0,0,0,0.236911474,0.028692347,0.083453918,0
1580,sample_1700,0,0,0,0.178685803,0.09961442,0.068115756,0
1581,sample_1701,0,0,0,0.17254703,0.10395385,0.081754039,0
1582,sample_1702,0,0,0,0.21017771,0.131490815,0.020931987,0
1583,sample_1703,0,0,0,0.196301684,0.092633098,0.077949707,0
1584,sample_1704,0,0,0,0.232508003,0.106542795,-0.033770053,0
1585,sample_1705,0,0,0,0.226330622,0.058067608,0.014302095,0
1586,sample_1706,0,0,0,0.263707065,0.029792832,0.055467096,0
1587,sample_1707,0,0,0,0.186094583,0.073396282,-0.011485527,0
1588,sample_1708,0,0,0,0.170182969,0.083010827,0.048028777,0
1589,sample_1709,0,0,0,0.224190335,0.042132123,0.052787599,0
1590,sample_1710,0,0,0,0.22900954,0.058982438,0.048934555,0
1591,sample_1711,0,0,0,0.240884786,0.060248651,0.063218877,0
1592,sample_1712,0,0,0,0.205735725,0.057826201,0.101093531,0
1593,sample_1713,0,0,0,0.245511681,0.088388354,0.090865665,0
1594,sample_1714,0,0,0,0.248586467,0.08946071,0.056144754,0
1595,sample_1717,0,0,0,0.148873631,0.125735138,0.081402794,0
1596,sample_1718,0,0,0,0.166234858,0.134628223,0.0077433,0
1597,sample_1719,0,0,0,0.178913123,0.072329819,0.153605545,0
1598,sample_1720,0,0,0,0.1990363,0.088080578,0.081085848,0
1599,sample_1721,0,0,0,0.151043785,0.096672168,0.085843994,0
1600,sample_1722,0,0,0,0.196940961,0.048031268,0.026789648,0
1601,sample_1723,0,0,0,0.223663316,0.066456371,0.084400193,0
1602,sample_1724,0,0,0,0.167721499,0.069377251,0.047417371,0
1603,sample_1725,0,0,0,0.176873903,0.124975972,0.012098629,0
1604,sample_1726,0,0,0,0.228534139,0.058820092,0.051949885,0
1605,sample_1727,0,0,0,0.151043785,-0.035452036,0.066894106,0
